ID;C2011_2012;Surface;SurfaceVeg
33249;1122;10082;97.821
33249;1122;10082;21.649
33249;1122;10082;14.697
33249;1122;10082;8.937
33249;1122;10082;1.227
33249;1122;10082;10.100
33249;1122;10082;5.031
33249;1122;10082;103.709
33249;1122;10082;8.997
33249;1122;10082;2.828
33249;1122;10082;11.708
33249;1122;10082;26.247
33249;1122;10082;159.926
33249;1122;10082;126.089
33249;1122;10082;10.030
33249;1122;10082;9.090
33249;1122;10082;10.266
33249;1122;10082;203.870
33249;1122;10082;33.529
33249;1122;10082;0.023
33249;1122;10082;3.889
33249;1122;10082;6.154
33249;1122;10082;14.837
33249;1122;10082;9.328
33249;1122;10082;9.417
33249;1122;10082;606.431
33249;1122;10082;525.351
33249;1122;10082;16.134
33249;1122;10082;25.756
33249;1122;10082;159.692
33249;1122;10082;2.266
33249;1122;10082;38.645
33249;1122;10082;702.454
33249;1122;10082;26.148
33249;1122;10082;187.952
33249;1122;10082;19.573
33249;1122;10082;4.033
33249;1122;10082;273.050
33249;1122;10082;14.558
33249;1122;10082;150.549
33249;1122;10082;9.659
33249;1122;10082;42.864
33249;1122;10082;621.669
33249;1122;10082;3.085
33249;1122;10082;10.281
