fid;ID;C2011_2012;LIB_2012.;C2012_NIV2;LIB2012_N2;C2012_NIV1;LIB2012_N1;SURFACE_M2;SURFACE_HA;PERIMETRE;SOURCE2012;FIAB_2012;Surface;Forbois;Ripi;Area;Align_haie;NUM_COMMUN;NOM_COMMUN;Niv1;Niv2;NivFinal;SourceID;SurfaceVeg
189;33903;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6911.45709999999;0.6911;576.6;BD ORTHO 2011;75;6912;0;1;182.677;0;152;Geispolsheim;1;12;124;4;66.804
189;33903;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6911.45709999999;0.6911;576.6;BD ORTHO 2011;75;6912;0;1;196.033;0;152;Geispolsheim;1;12;124;4;40.629
189;33903;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6911.45709999999;0.6911;576.6;BD ORTHO 2011;75;6912;0;0;4746.41;0;152;Geispolsheim;1;13;134;6;27.242
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;6.83878;0;152;Geispolsheim;1;13;134;6;3.776
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;8;0;152;Geispolsheim;1;12;124;4;7.667
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;36.3964;0;152;Geispolsheim;1;13;134;6;30.503
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;217.229;0;152;Geispolsheim;1;12;123;4;88.388
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;217.229;0;152;Geispolsheim;1;12;123;4;15.649
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;7.64383;0;152;Geispolsheim;1;13;134;6;6.818
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;108.134;0;152;Geispolsheim;1;12;124;4;108.98
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;1;0;2764.58;0;152;Geispolsheim;1;12;122;4;1.092
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;4153.18;0;152;Geispolsheim;1;13;134;6;2224.256
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;4153.18;0;152;Geispolsheim;1;13;134;6;1282.415
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;2966.3;1;152;Geispolsheim;1;12;122;4;720.584
186;33484;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5040.1114;0.504;303.96;BD ORTHO 2011;75;5041;0;0;1904.1;0;152;Geispolsheim;1;13;134;6;37.331
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;32.4124;0;218;Illkirch-Graffenstaden;1;13;134;6;31.865
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;122.062;0;218;Illkirch-Graffenstaden;1;13;134;6;123.571
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;98.9091;0;218;Illkirch-Graffenstaden;1;13;134;6;98.735
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;28.9826;0;218;Illkirch-Graffenstaden;1;13;132;6;30.918
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;32.5832;0;218;Illkirch-Graffenstaden;1;13;134;6;32.711
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;1;0;1994.63;0;218;Illkirch-Graffenstaden;1;12;122;4;29.4
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;3469.62;0;218;Illkirch-Graffenstaden;1;13;134;6;481.199
184;33417;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6514.9318;0.6515;321.11;BD ORTHO 2011;75;6516;0;0;3469.62;0;218;Illkirch-Graffenstaden;1;13;134;6;931.827
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;5.83397;0;152;Geispolsheim;1;13;134;6;5.77
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;58.14;0;152;Geispolsheim;1;13;134;6;51.725
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;117.619;0;152;Geispolsheim;1;12;124;4;64.517
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;163.995;0;152;Geispolsheim;1;13;134;6;129.389
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;7.23331;0;152;Geispolsheim;1;12;124;4;7.234
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;48.4436;0;152;Geispolsheim;1;13;134;6;15.166
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;7.68764;0;152;Geispolsheim;1;13;134;6;5.029
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;128.283;0;152;Geispolsheim;1;13;134;6;43.524
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;71.7349;0;152;Geispolsheim;1;13;134;6;50.273
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;12.4204;0;152;Geispolsheim;1;13;134;6;3.521
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;12.4204;0;152;Geispolsheim;1;13;134;6;8.901
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;195.105;0;152;Geispolsheim;1;12;124;4;113.226
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;195.105;0;152;Geispolsheim;1;12;124;4;29.117
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;33.5505;0;152;Geispolsheim;1;13;132;6;10.389
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;580.347;0;152;Geispolsheim;1;13;134;6;199.576
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;580.347;0;152;Geispolsheim;1;13;134;6;283.091
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;278.374;0;152;Geispolsheim;1;13;134;6;279.906
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;128.943;0;152;Geispolsheim;1;12;124;4;120.489
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;41.3182;0;152;Geispolsheim;1;12;124;4;16.886
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;1;0;4461.84;0;152;Geispolsheim;1;12;122;4;0.419
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;1;0;4461.84;0;152;Geispolsheim;1;12;122;4;41.141
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;48.0563;0;152;Geispolsheim;1;12;124;4;50.006
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;9.04553;0;152;Geispolsheim;1;13;134;6;9.046
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;8.17853;0;152;Geispolsheim;1;13;134;6;3.06
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;4.37702;0;152;Geispolsheim;1;13;134;6;4.841
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;3.68155;0;152;Geispolsheim;1;13;134;6;2.045
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;1;0;2655.36;0;152;Geispolsheim;1;12;122;4;1013.754
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;2168.75;0;152;Geispolsheim;1;13;134;6;863.026
183;33368;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;5208.184;0.5208;434.58;BD ORTHO 2011;75;5209;0;0;2168.75;0;152;Geispolsheim;1;13;134;6;7.212
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;20.0889;0;218;Illkirch-Graffenstaden;1;12;124;4;17.498
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;1474.54;1;218;Illkirch-Graffenstaden;1;12;122;4;0.587
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;8;0;218;Illkirch-Graffenstaden;1;12;124;4;0.348
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;238.086;0;218;Illkirch-Graffenstaden;1;12;123;4;137.462
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;8.05129;0;218;Illkirch-Graffenstaden;1;12;124;4;8.011
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;29.6705;0;218;Illkirch-Graffenstaden;1;12;124;4;30.046
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;6.03956;0;218;Illkirch-Graffenstaden;1;12;124;4;6.04
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;27.2956;0;218;Illkirch-Graffenstaden;1;12;124;4;6.836
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;6223.87;0;218;Illkirch-Graffenstaden;1;13;134;6;63.481
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;6223.87;0;218;Illkirch-Graffenstaden;1;13;134;6;213.018
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;6223.87;0;218;Illkirch-Graffenstaden;1;13;134;6;3127.3
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;6223.87;0;218;Illkirch-Graffenstaden;1;13;134;6;1510.078
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;0;0;184.013;0;218;Illkirch-Graffenstaden;1;13;134;6;56.675
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;1;0;2945.01;0;218;Illkirch-Graffenstaden;1;12;122;4;10.96
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;1;0;2945.01;0;218;Illkirch-Graffenstaden;1;12;122;4;389.871
181;33250;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6136.3186;0.6136;407.85;BD ORTHO 2011;75;6137;1;0;2945.01;0;218;Illkirch-Graffenstaden;1;12;122;4;99.822
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;238.085;0;152;Geispolsheim;1;13;134;6;24.61
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;238.085;0;152;Geispolsheim;1;13;134;6;34.617
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;1;0;1703.63;0;152;Geispolsheim;1;12;122;4;112.911
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;1;0;1703.63;0;152;Geispolsheim;1;12;122;4;1592.331
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;3855.31;0;152;Geispolsheim;1;13;134;6;595.349
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;3855.31;0;152;Geispolsheim;1;13;134;6;1835.126
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;3855.31;0;152;Geispolsheim;1;13;134;6;1412.701
167;32504;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;7006.5017;0.7007;395.88;BD ORTHO 2011;75;7007;0;0;494.193;0;152;Geispolsheim;1;13;134;6;398.36
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;8;0;124;Entzheim;1;12;124;4;8.244
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;156.579;0;124;Entzheim;1;12;124;4;110.04
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;833.643;0;124;Entzheim;1;13;134;6;39.707
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;833.643;0;124;Entzheim;1;13;134;6;472.161
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;68.7197;0;124;Entzheim;1;13;134;6;50.806
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;68.7197;0;124;Entzheim;1;13;134;6;16.671
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;16.4397;0;124;Entzheim;1;13;134;6;14.821
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;4.61354;0;124;Entzheim;1;13;134;6;1.764
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;12.6618;0;124;Entzheim;1;12;124;4;3.947
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;4.94985;0;124;Entzheim;1;13;134;6;4.95
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;23.2847;0;124;Entzheim;1;12;124;4;23.924
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;182.322;0;124;Entzheim;1;13;134;6;130.484
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;30.6095;0;124;Entzheim;1;12;124;4;12.435
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;30.9069;0;124;Entzheim;1;12;124;4;30.744
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;7.9259;0;124;Entzheim;1;12;124;4;0
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;181.048;0;124;Entzheim;1;13;134;6;130.606
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;18.8738;0;124;Entzheim;1;13;134;6;1.937
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;151.354;0;124;Entzheim;1;12;124;4;39.814
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;14.6706;0;124;Entzheim;1;12;124;4;13.216
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;9.72451;0;124;Entzheim;1;12;124;4;4.219
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;8.00525;0;124;Entzheim;1;12;124;4;8.006
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;11.1264;0;124;Entzheim;1;12;124;4;6.164
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;343.348;0;124;Entzheim;1;12;123;4;66.382
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;1;0;2012.82;0;124;Entzheim;1;12;122;4;23.779
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;766.266;0;124;Entzheim;1;13;134;6;14.024
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;2747.2;0;124;Entzheim;1;13;134;6;223.493
164;32340;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;6084.5971;0.6085;390.87;BD ORTHO 2011;75;6085;0;0;2747.2;0;124;Entzheim;1;13;134;6;1466.398
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;6.21237;0;152;Geispolsheim;1;13;133;6;1.679
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;46.7325;0;152;Geispolsheim;1;12;124;4;49.972
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;58.6423;0;152;Geispolsheim;1;13;133;6;36.491
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;8.42247;0;152;Geispolsheim;1;12;124;4;7.292
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;62.8481;0;152;Geispolsheim;1;13;133;6;48.035
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;7.73145;0;152;Geispolsheim;1;13;133;6;7.149
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;47.706;0;152;Geispolsheim;1;13;135;7;45.088
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;6.95527;0;152;Geispolsheim;1;13;133;6;7.149
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;57.6725;0;152;Geispolsheim;1;12;124;4;56.111
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;26.5918;0;152;Geispolsheim;1;13;133;6;24.337
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;15.3442;0;152;Geispolsheim;1;13;133;6;15.525
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;38.1071;0;152;Geispolsheim;1;13;133;6;39.008
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;16;0;152;Geispolsheim;1;12;124;4;15.112
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;61.8555;0;152;Geispolsheim;1;12;124;4;62.109
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;389.24;0;152;Geispolsheim;1;13;135;7;390.725
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;224.711;0;152;Geispolsheim;1;13;135;7;225.985
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;31.7175;0;152;Geispolsheim;1;13;133;6;0.057
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;31.7175;0;152;Geispolsheim;1;13;133;6;30.138
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;4.56403;0;152;Geispolsheim;1;13;133;6;0.492
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;4.56403;0;152;Geispolsheim;1;13;133;6;3.956
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;10.1391;0;152;Geispolsheim;1;13;134;6;2.12
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;10.1391;0;152;Geispolsheim;1;13;134;6;7.187
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;830.166;1;152;Geispolsheim;1;12;122;4;15.551
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;830.166;1;152;Geispolsheim;1;12;122;4;582.317
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;37.6211;0;152;Geispolsheim;1;12;124;4;7.872
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;505.175;1;152;Geispolsheim;1;12;122;4;288.005
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;505.175;1;152;Geispolsheim;1;12;122;4;63.912
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;505.175;1;152;Geispolsheim;1;12;122;4;24.954
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;505.175;1;152;Geispolsheim;1;12;122;4;14.477
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;2480.15;0;152;Geispolsheim;1;13;134;6;92.85
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;2480.15;0;152;Geispolsheim;1;13;134;6;142.821
160;32184;152;Autres espaces libres;15;Espaces libres;1;Territoires artificialis?s;13045.5747;1.3046;783.49;BD ORTHO 2011;75;13047;0;0;591.147;0;152;Geispolsheim;1;13;134;6;163.095
