ID;C2011_2012;Surface;SurfaceVeg
31071;1123;94343;8
31071;1123;94343;3
31071;1123;94343;26
31071;1123;94343;339
31071;1123;94343;218
31071;1123;94343;4
31071;1123;94343;22
31071;1123;94343;88
31071;1123;94343;16
31071;1123;94343;16
31071;1123;94343;1
31071;1123;94343;11
31071;1123;94343;97
31071;1123;94343;22
31071;1123;94343;31
31071;1123;94343;2
31071;1123;94343;101
31071;1123;94343;10
31071;1123;94343;157
31071;1123;94343;19
31071;1123;94343;11
31071;1123;94343;198
31071;1123;94343;37
31071;1123;94343;2
31071;1123;94343;40
31071;1123;94343;33
31071;1123;94343;78
31071;1123;94343;184
31071;1123;94343;3
31071;1123;94343;70
31071;1123;94343;577
31071;1123;94343;23
31071;1123;94343;936
31071;1123;94343;1
31071;1123;94343;17
31071;1123;94343;385
31071;1123;94343;155
31071;1123;94343;501
31071;1123;94343;942
31071;1123;94343;2092
31071;1123;94343;6
31071;1123;94343;31
31071;1123;94343;275
31071;1123;94343;75
31071;1123;94343;62
31071;1123;94343;10
31071;1123;94343;15
31071;1123;94343;70
31071;1123;94343;5
31071;1123;94343;1532
31071;1123;94343;31
31071;1123;94343;586
31071;1123;94343;312
31071;1123;94343;6
31071;1123;94343;1880
31071;1123;94343;3195
31071;1123;94343;114
31071;1123;94343;625
31071;1123;94343;278
31071;1123;94343;15
31071;1123;94343;23
31071;1123;94343;30
31071;1123;94343;58
31071;1123;94343;7
31071;1123;94343;227
31071;1123;94343;80
31071;1123;94343;310
31071;1123;94343;317
31071;1123;94343;70
31071;1123;94343;73
31071;1123;94343;4
31071;1123;94343;20
31071;1123;94343;68
31071;1123;94343;50
31071;1123;94343;126
31071;1123;94343;40
31071;1123;94343;52
31071;1123;94343;46
31071;1123;94343;21
31071;1123;94343;285
31071;1123;94343;172
31071;1123;94343;5
31071;1123;94343;319
31071;1123;94343;60
31071;1123;94343;1
31071;1123;94343;9
31071;1123;94343;3
31071;1123;94343;141
31071;1123;94343;54
31071;1123;94343;113
31071;1123;94343;47
31071;1123;94343;1181
31071;1123;94343;411
31071;1123;94343;1019
31071;1123;94343;33
31071;1123;94343;37
31071;1123;94343;41
31071;1123;94343;64
31071;1123;94343;947
31071;1123;94343;167
31071;1123;94343;112
31071;1123;94343;84
31071;1123;94343;218
31071;1123;94343;91
31071;1123;94343;28
31071;1123;94343;64
31071;1123;94343;134
31071;1123;94343;391
31071;1123;94343;37
31071;1123;94343;33
31071;1123;94343;287
31071;1123;94343;21
31071;1123;94343;7
31071;1123;94343;58
31071;1123;94343;140
31071;1123;94343;2049
31071;1123;94343;52
31071;1123;94343;406
31071;1123;94343;270
31071;1123;94343;2
31071;1123;94343;14
31071;1123;94343;11
31071;1123;94343;46
31071;1123;94343;53
31071;1123;94343;7
31071;1123;94343;109
31071;1123;94343;301
31071;1123;94343;9
31071;1123;94343;180
31071;1123;94343;20
31071;1123;94343;46
31071;1123;94343;19
31071;1123;94343;1
31071;1123;94343;9
31071;1123;94343;82
31071;1123;94343;18
31071;1123;94343;299
31071;1123;94343;5
31071;1123;94343;178
31071;1123;94343;37
31071;1123;94343;10
31071;1123;94343;129
31071;1123;94343;36
31071;1123;94343;15
31071;1123;94343;452
31071;1123;94343;493
31071;1123;94343;71
31071;1123;94343;222
31071;1123;94343;407
31071;1123;94343;258
31071;1123;94343;10
31071;1123;94343;3
31071;1123;94343;44
31071;1123;94343;28
31071;1123;94343;7
31071;1123;94343;23
31071;1123;94343;950
31071;1123;94343;62
31071;1123;94343;165
31071;1123;94343;37
31071;1123;94343;810
31071;1123;94343;1701
31071;1123;94343;1128
31071;1123;94343;798
31071;1123;94343;94
31071;1123;94343;27
31071;1123;94343;18
31071;1123;94343;1940
31071;1123;94343;4
31071;1123;94343;8
31071;1123;94343;6
31071;1123;94343;379
31071;1123;94343;5
31071;1123;94343;12
31071;1123;94343;2
31071;1123;94343;220
31071;1123;94343;873
31071;1123;94343;152
31071;1123;94343;128
31071;1123;94343;10
31071;1123;94343;93
31071;1123;94343;135
31071;1123;94343;495
31071;1123;94343;285
31071;1123;94343;0
31071;1123;94343;2
31071;1123;94343;14
31071;1123;94343;14
31071;1123;94343;3
31071;1123;94343;617
31071;1123;94343;1335
31071;1123;94343;230
31071;1123;94343;2538
31071;1123;94343;1821
31071;1123;94343;367
31071;1123;94343;195
31071;1123;94343;1
31071;1123;94343;2
30990;1123;35773;37
30990;1123;35773;67
30990;1123;35773;16
30990;1123;35773;277
30990;1123;35773;202
30990;1123;35773;105
30990;1123;35773;362
30990;1123;35773;10
30990;1123;35773;75
30990;1123;35773;1076
30990;1123;35773;25
30990;1123;35773;5
30990;1123;35773;705
30990;1123;35773;10
30990;1123;35773;9
30990;1123;35773;21
30990;1123;35773;13
30990;1123;35773;59
30990;1123;35773;198
30990;1123;35773;319
30990;1123;35773;22
30990;1123;35773;74
30990;1123;35773;19
30990;1123;35773;316
30990;1123;35773;622
30990;1123;35773;386
30990;1123;35773;1561
30990;1123;35773;1
30990;1123;35773;7
30990;1123;35773;0
30990;1123;35773;12
30990;1123;35773;24
30990;1123;35773;20
30990;1123;35773;28
30990;1123;35773;18
30990;1123;35773;44
30990;1123;35773;27
30990;1123;35773;36
30990;1123;35773;8
30990;1123;35773;10
30990;1123;35773;12
30990;1123;35773;11
30990;1123;35773;34
30990;1123;35773;35
30990;1123;35773;15
30990;1123;35773;56
30990;1123;35773;50
30990;1123;35773;28
30990;1123;35773;154
30990;1123;35773;3
30990;1123;35773;14
30990;1123;35773;57
30990;1123;35773;17
30990;1123;35773;28
30990;1123;35773;6
30990;1123;35773;22
30990;1123;35773;53
30990;1123;35773;15
30990;1123;35773;7
30990;1123;35773;11
30990;1123;35773;49
30990;1123;35773;11
30990;1123;35773;81
30990;1123;35773;1035
30990;1123;35773;1105
30990;1123;35773;131
30990;1123;35773;97
30990;1123;35773;100
30990;1123;35773;5
30990;1123;35773;30
30990;1123;35773;81
30990;1123;35773;82
30990;1123;35773;24
30990;1123;35773;22
30990;1123;35773;17
30990;1123;35773;52
30990;1123;35773;215
30990;1123;35773;100
30990;1123;35773;29
30990;1123;35773;13
30990;1123;35773;0
30990;1123;35773;177
30990;1123;35773;22
30990;1123;35773;7
30990;1123;35773;219
30990;1123;35773;26
30990;1123;35773;27
30990;1123;35773;41
30990;1123;35773;33
30990;1123;35773;11
30990;1123;35773;7
30990;1123;35773;51
30990;1123;35773;110
30990;1123;35773;72
30990;1123;35773;66
30990;1123;35773;146
30990;1123;35773;8
30990;1123;35773;129
30990;1123;35773;194
30990;1123;35773;3
30990;1123;35773;60
30990;1123;35773;89
30990;1123;35773;8
30990;1123;35773;139
30990;1123;35773;19
30990;1123;35773;11
30990;1123;35773;8
30990;1123;35773;10
30990;1123;35773;583
30990;1123;35773;3
30990;1123;35773;3
30990;1123;35773;58
30990;1123;35773;54
30990;1123;35773;36
30990;1123;35773;12
30990;1123;35773;5
30990;1123;35773;25
30990;1123;35773;80
30990;1123;35773;34
30990;1123;35773;124
30990;1123;35773;300
30990;1123;35773;19
30990;1123;35773;17
30990;1123;35773;26
30990;1123;35773;10
30990;1123;35773;23
30990;1123;35773;560
30990;1123;35773;28
30990;1123;35773;0
30990;1123;35773;49
30990;1123;35773;742
30990;1123;35773;8
30990;1123;35773;440
30990;1123;35773;200
30990;1123;35773;755
30990;1123;35773;132
30990;1123;35773;35
30990;1123;35773;8
30990;1123;35773;29
30990;1123;35773;62
30990;1123;35773;443
30990;1123;35773;352
30990;1123;35773;896
30990;1123;35773;112
30990;1123;35773;627
30990;1123;35773;26
30990;1123;35773;185
30990;1123;35773;1414
29487;1123;103654;69
29487;1123;103654;360
29487;1123;103654;29
29487;1123;103654;32
29487;1123;103654;23
29487;1123;103654;1
29487;1123;103654;108
29487;1123;103654;0
29487;1123;103654;28
29487;1123;103654;60
29487;1123;103654;264
29487;1123;103654;32
29487;1123;103654;59
29487;1123;103654;73
29487;1123;103654;6
29487;1123;103654;0
29487;1123;103654;6
29487;1123;103654;14
29487;1123;103654;57
29487;1123;103654;0
29487;1123;103654;34
29487;1123;103654;81
29487;1123;103654;28
29487;1123;103654;199
29487;1123;103654;170
29487;1123;103654;450
29487;1123;103654;1251
29487;1123;103654;10
29487;1123;103654;10
29487;1123;103654;80
29487;1123;103654;20
29487;1123;103654;39
29487;1123;103654;164
29487;1123;103654;5
29487;1123;103654;129
29487;1123;103654;0
29487;1123;103654;16
29487;1123;103654;1
29487;1123;103654;31
29487;1123;103654;103
29487;1123;103654;16
29487;1123;103654;11
29487;1123;103654;1
29487;1123;103654;33
29487;1123;103654;34
29487;1123;103654;166
29487;1123;103654;43
29487;1123;103654;173
29487;1123;103654;8
29487;1123;103654;19
29487;1123;103654;10
29487;1123;103654;16
29487;1123;103654;4
29487;1123;103654;15
29487;1123;103654;212
29487;1123;103654;2
29487;1123;103654;439
29487;1123;103654;88
29487;1123;103654;8
29487;1123;103654;30
29487;1123;103654;27
29487;1123;103654;51
29487;1123;103654;68
29487;1123;103654;5
29487;1123;103654;566
29487;1123;103654;366
29487;1123;103654;6
29487;1123;103654;8
29487;1123;103654;21
29487;1123;103654;66
29487;1123;103654;7
29487;1123;103654;138
29487;1123;103654;10
29487;1123;103654;26
29487;1123;103654;103
29487;1123;103654;50
29487;1123;103654;13
29487;1123;103654;1219
29487;1123;103654;42
29487;1123;103654;5
29487;1123;103654;345
29487;1123;103654;22
29487;1123;103654;21
29487;1123;103654;15
29487;1123;103654;1
29487;1123;103654;10
29487;1123;103654;17
29487;1123;103654;284
29487;1123;103654;13
29487;1123;103654;2
29487;1123;103654;100
29487;1123;103654;19
29487;1123;103654;74
29487;1123;103654;84
29487;1123;103654;80
29487;1123;103654;89
29487;1123;103654;1435
29487;1123;103654;13
29487;1123;103654;10
29487;1123;103654;5
29487;1123;103654;108
29487;1123;103654;433
29487;1123;103654;1463
29487;1123;103654;70
29487;1123;103654;35
29487;1123;103654;8
29487;1123;103654;7
29487;1123;103654;38
29487;1123;103654;82
29487;1123;103654;5
29487;1123;103654;4
29487;1123;103654;251
29487;1123;103654;1690
29487;1123;103654;748
29487;1123;103654;13
29487;1123;103654;9
29487;1123;103654;145
29487;1123;103654;125
29487;1123;103654;29
29487;1123;103654;14
29487;1123;103654;25
29487;1123;103654;25
29487;1123;103654;23
29487;1123;103654;11
29487;1123;103654;37
29487;1123;103654;80
29487;1123;103654;16
29487;1123;103654;14
29487;1123;103654;832
29487;1123;103654;172
29487;1123;103654;1778
29487;1123;103654;3
29487;1123;103654;116
29487;1123;103654;108
29487;1123;103654;4
29487;1123;103654;3
29487;1123;103654;1
29487;1123;103654;14
29487;1123;103654;19
29487;1123;103654;13
29487;1123;103654;55
29487;1123;103654;510
29487;1123;103654;519
29487;1123;103654;266
29487;1123;103654;435
29487;1123;103654;220
29487;1123;103654;0
29487;1123;103654;36
29487;1123;103654;209
29487;1123;103654;257
29487;1123;103654;9
29487;1123;103654;29
29487;1123;103654;1118
29487;1123;103654;3
29487;1123;103654;121
29487;1123;103654;167
29487;1123;103654;395
29487;1123;103654;9
29487;1123;103654;44
29487;1123;103654;18
29487;1123;103654;401
29487;1123;103654;18
29487;1123;103654;23
29487;1123;103654;21
29487;1123;103654;67
29487;1123;103654;28
29487;1123;103654;23
29487;1123;103654;35
29487;1123;103654;17
29487;1123;103654;38
29487;1123;103654;15
29487;1123;103654;14
29487;1123;103654;18
29487;1123;103654;17
29487;1123;103654;86
29487;1123;103654;10
29487;1123;103654;166
29487;1123;103654;1561
29487;1123;103654;8
29487;1123;103654;33
29487;1123;103654;213
29487;1123;103654;37
29487;1123;103654;297
29487;1123;103654;7
29487;1123;103654;15
29487;1123;103654;0
29487;1123;103654;10
29487;1123;103654;2
29487;1123;103654;61
29487;1123;103654;3
29487;1123;103654;1
29487;1123;103654;3
29487;1123;103654;22
29487;1123;103654;7
29487;1123;103654;4
29487;1123;103654;11
29487;1123;103654;2277
29487;1123;103654;14
29487;1123;103654;27
29487;1123;103654;205
29487;1123;103654;13
29487;1123;103654;12
29487;1123;103654;230
29487;1123;103654;434
29487;1123;103654;20
29487;1123;103654;28
29487;1123;103654;1
29487;1123;103654;120
29487;1123;103654;217
29487;1123;103654;11
29487;1123;103654;68
29487;1123;103654;3
29487;1123;103654;93
29487;1123;103654;172
29487;1123;103654;10
29487;1123;103654;69
29487;1123;103654;39
29487;1123;103654;49
29487;1123;103654;10
29487;1123;103654;136
29487;1123;103654;62
29487;1123;103654;15
29487;1123;103654;104
29487;1123;103654;25
29487;1123;103654;56
29487;1123;103654;198
29487;1123;103654;184
29487;1123;103654;11
29487;1123;103654;11
29487;1123;103654;27
29487;1123;103654;3
29487;1123;103654;14
29487;1123;103654;195
29487;1123;103654;20
29487;1123;103654;28
29487;1123;103654;7
29487;1123;103654;51
29487;1123;103654;5
29487;1123;103654;13
29487;1123;103654;27
29487;1123;103654;25
29487;1123;103654;89
29487;1123;103654;154
29487;1123;103654;28
29487;1123;103654;268
29487;1123;103654;53
29487;1123;103654;1873
29487;1123;103654;33
29487;1123;103654;2368
29487;1123;103654;16
29487;1123;103654;44
29487;1123;103654;372
29487;1123;103654;93
29487;1123;103654;2142
29487;1123;103654;54
29487;1123;103654;50
29487;1123;103654;2
29487;1123;103654;54
29487;1123;103654;757
29487;1123;103654;6
29487;1123;103654;27
29487;1123;103654;44
29487;1123;103654;98
29487;1123;103654;301
29487;1123;103654;8
29487;1123;103654;17
29487;1123;103654;359
29487;1123;103654;100
29487;1123;103654;1852
29487;1123;103654;111
29487;1123;103654;2
29487;1123;103654;39
29487;1123;103654;58
29487;1123;103654;106
29487;1123;103654;78
29487;1123;103654;132
29487;1123;103654;18
29487;1123;103654;41
29487;1123;103654;6
29487;1123;103654;100
29487;1123;103654;7
29487;1123;103654;348
29487;1123;103654;616
29487;1123;103654;1
29487;1123;103654;6
29487;1123;103654;7
29487;1123;103654;7
29487;1123;103654;16
29487;1123;103654;3
29487;1123;103654;15
29487;1123;103654;17
29487;1123;103654;9
29487;1123;103654;138
29487;1123;103654;235
29487;1123;103654;72
29487;1123;103654;10
29487;1123;103654;5
29487;1123;103654;74
29487;1123;103654;0
29487;1123;103654;15
29487;1123;103654;9
29487;1123;103654;36
29487;1123;103654;68
29487;1123;103654;11
29487;1123;103654;10
29487;1123;103654;42
29487;1123;103654;19
29487;1123;103654;497
29487;1123;103654;0
29487;1123;103654;22
29487;1123;103654;21
29487;1123;103654;127
29487;1123;103654;129
29487;1123;103654;36
29487;1123;103654;2
29487;1123;103654;482
29487;1123;103654;58
29487;1123;103654;397
29487;1123;103654;47
29487;1123;103654;116
29487;1123;103654;1326
29487;1123;103654;16
29487;1123;103654;1133
29487;1123;103654;4
29487;1123;103654;63
29487;1123;103654;669
29487;1123;103654;26
29487;1123;103654;694
29487;1123;103654;20
29487;1123;103654;2341
29487;1123;103654;1311
29487;1123;103654;613
29487;1123;103654;179
29487;1123;103654;354
29487;1123;103654;1345
29487;1123;103654;5
29487;1123;103654;462
29487;1123;103654;8
29756;1123;13664;53
29756;1123;13664;41
29756;1123;13664;14
29756;1123;13664;12
29756;1123;13664;12
29756;1123;13664;8
29756;1123;13664;58
29756;1123;13664;172
29756;1123;13664;27
29756;1123;13664;0
29756;1123;13664;131
29756;1123;13664;90
29756;1123;13664;47
29756;1123;13664;159
29756;1123;13664;8
29756;1123;13664;29
29756;1123;13664;141
29756;1123;13664;88
